text,label
"I've got a thin, thread-like skin tag growing on my eyelid near my elbow.",Viral Infections
I have a rough patch on my hands with dry and scaly.,Eczema
"Lately I've had a mole with an uneven, asymmetrical shape on my chest that comes with no real pain, but it bleeds a little sometimes.",Melanoma
"A brown to dark brown raised plaque with a greasy, waxy feel showed up near my elbow and has been slowly growing thicker over several years",Seborrheic Keratoses
"I have an open sore that bleeds, scabs over, and then reopens a few weeks later on my neck with somewhat defined edges.",Basal Cell Carcinoma
"A pink growth with a slightly sunken, crater-like center appeared on my wrist a while ago. with fuzzy borders. smooth and shiny on the surface. it's been there for several weeks.",Basal Cell Carcinoma
There's a patch on my shoulder. It looks like a red patch. dry and scaly. showed up suddenly and multiplied into several bumps.,Viral Infections
"I have some mild discomfort, along with skin prone to frequent infections from all the scratching on my shoulder with fuzzy borders.",Atopic Dermatitis
I notice mild itching it started changing after a lot of sun exposure. There's a reddish mark on my arm.,Melanoma
"A flat, reddish, scaly patch on my face, mild irritation but nothing painful.",Basal Cell Carcinoma
"I've had sharply defined plaques with very clear, distinct edges on my chest that keeps flaking off no matter what I do.",Psoriasis Lichen Planus
"Something's going on on my forearms. It's a flat, pink-red scaly patch with a gritty texture on my sun-exposed skin. dry and rough to the touch. mild irritation.",Benign Keratosis-like Lesions
"I have occasional mild itching, and there's a rash that keeps expanding outward in a ring shape on my arm.",Fungal Infections
"I've had scaly red patches near my elbow for a while, with occasional mild itching.",Eczema
I'm concerned about a growth that looks like it could be lifted off with a fingernail on my trunk that it's been there for a while -- no discomfort unless I scratch it.,Seborrheic Keratoses
A rash that keeps expanding outward in a ring shape on my forearm. it came on gradually. no real pain.,Fungal Infections
"Got a scaly area on my scalp, rough and leathery feeling",Eczema
My skin on my neck is doing something weird -- a plantar wart on my heel that hurts when I walk,Viral Infections
"I have a small rough bump on the back of my knuckles, and dry and scaly.",Viral Infections
There's a patch on my forearm. It looks like patches on the extensor surface -- the outside of my elbows and knees. rough and flaky. has lasted for months without going away.,Psoriasis Lichen Planus
"There's an open sore that won't fully heal on my neck with somewhat defined edges, and rough-feeling in that spot.",Basal Cell Carcinoma
There's a growth that bleeds on my arm with somewhat defined edges. dry and rough to the touch. occasional mild itching.,Melanoma
"There's a rough patch on my arm with fuzzy borders, and rough-feeling in that spot.",Eczema
There's an inflamed patch on my scalp -- dry and cracked to the touch -- that has been a recurring problem since I was young.,Atopic Dermatitis
"I have a slightly raised rough patch that bleeds lightly when I scratch it near my elbow with a somewhat irregular, flat border.",Benign Keratosis-like Lesions
A rough-surfaced growth on my scalp. with somewhat defined edges.,Seborrheic Keratoses
"I've got scaly, irritated skin on the folds of my elbows and knees.",Atopic Dermatitis
I've had a brown to dark brown raised patch on my shoulder that it hasn't changed much.,Seborrheic Keratoses
I noticed a red patch on my scalp. dry and scaly. it's been there for several weeks.,Seborrheic Keratoses
"I've had a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my forearm that it showed up recently.",Seborrheic Keratoses
I've had a reddish mark on my wrists that has been a recurring problem since I was young.,Atopic Dermatitis
I've had a skin lesion near my knee for some time. flaky and thickened. mild itching.,Benign Keratosis-like Lesions
"I've got a small, uniform dark brown spot with no irregular areas on my feet.",Melanocytic Nevi
"Got a dry patch on my face, flaky and thickened",Psoriasis Lichen Planus
Lately I've had thick silvery-white scales that flake off in sheets on my face that comes with occasional mild itching.,Psoriasis Lichen Planus
"I've had a dry, crusty spot on a sun-damaged area that keeps peeling off and returning on my wrist that seems to be slowly getting larger.",Benign Keratosis-like Lesions
"When the weather changes, a skin lesion on my hands gets worse.",Eczema
"I've noticed a waxy, scar-like flat patch with an indistinct border on my forearm lately.",Basal Cell Carcinoma
"It started as a smooth, pearly bump with a small dimple in the center on my neck. Now dry and rough to the touch. it came on gradually.",Viral Infections
"I have a growth that bleeds on my scalp and honestly keeps bleeding, scabbing over, and then reopening",Basal Cell Carcinoma
Lately I've had a scaly area on my chest that comes with no significant pain.,Melanoma
I've got symmetrical red patches on both sides of my body on my back.,Atopic Dermatitis
"I've got a dry, crusty spot on a sun-damaged area that keeps peeling off and returning on my feet -- flaky and thickened -- and mild itching",Benign Keratosis-like Lesions
"There's a ring-shaped rash with a raised border on my toenail, and a stinging feeling especially after sweating.",Fungal Infections
"I have an open sore that bleeds, scabs over, and then reopens a few weeks later on my chest.",Basal Cell Carcinoma
I'm not sure what a plantar wart on my heel that hurts when I walk on my wrist is -- hard and firm to the touch and occasional mild itching.,Viral Infections
"The skin near my elbow shows a circular scaly rash, and I've been dealing with some mild discomfort.",Fungal Infections
"The skin on the back of my hands shows cracked, dry skin that stings, and I've been dealing with occasional mild itching.",Eczema
"I noticed cracked, peeling skin on my arm, along with burning between my toes.",Fungal Infections
"Something's going on on my wrist. It's dry, scaly skin. flaky when I run my hand over it. mild irritation.",Psoriasis Lichen Planus
I'm concerned about a discolored spot on my chest that it's been there for a while -- mild irritation.,Melanoma
"My skin on my feet has been off. thickened, leathery patches. rough and flaky. no significant pain.",Atopic Dermatitis
"My skin on my face has been off. a mole with an asymmetrical, uneven shape -- one half doesn't match the other. dry and rough to the touch. occasional mild itching.",Melanoma
The skin on my chest has changed. There's a rough-surfaced growth now. flaky and thickened. stayed the same size for a long time but got darker recently.,Seborrheic Keratoses
There's a reddish-brown rash near my knee.,Fungal Infections
"Weird a warty, barnacle-like bump with a rough, pitted surface on my trunk, dry and scaly, no clue what it is",Seborrheic Keratoses
"A thin, thread-like skin tag growing on my eyelid showed up on my face and it's been there for several weeks",Viral Infections
A dark brown spot on my back. flaky and thickened.,Melanoma
"I have no real pain, but it bleeds a little sometimes, along with a mole with multiple colors -- brown, black, red, and even some pale areas on my scalp with jagged edges that look ragged.",Melanoma
"There's a hard lump with visible black specks that look like seeds near my knee, rough like sandpaper on the surface, not sure what it is",Viral Infections
I'm not sure what a rough patch on my forearm is -- dry and rough to the touch and no itching or pain at all.,Melanocytic Nevi
"So on my neck there's patches that ooze and crust, and itching so bad it keeps me awake",Eczema
Something showed up near my knee. It's a plantar wart on my heel that hurts when I walk with somewhat defined edges. smooth with a central dimple. no real pain.,Viral Infections
"I have blistering skin that bursts and leaves raw, wet patches on my scalp with irregular edges.",Eczema
I noticed a ring-shaped rash with a raised scaly outer border and clearer skin in the middle near my knee. rough-feeling in that spot. it's been there for a while.,Fungal Infections
"The skin near my elbow shows a raised, well-defined bump, and I've been dealing with no real pain.",Seborrheic Keratoses
